,1 day,4 hour,1 hour,open
pnc,12.380000000000095,1.0023999999999944,5.274299999999954,158.56637394682298
pool,39.67999999999995,41.24889999999999,22.86980000000011,376.1930700481561
ppg,-8.940000000000282,7.288399999999925,-0.14805099999986737,120.33676658335122
ppl,-1.0250000000000554,-0.7448999999999977,-1.2281999999999869,29.22132897159084
pfg,31.99700000000024,8.030600000000042,-1.7598999999999805,69.3250268814338
pg,17.415000000000006,7.864200000000096,-16.32100000000031,149.1372878733924
pgr,28.87500000000017,8.770600000000016,-10.378100000000032,114.6090410659921
pld,4.805000000000149,-12.24119999999995,15.229,120.49269945808942
pru,0.5449999999999164,-11.746700000000104,-5.599400000000188,105.22676979304141
ptc,47.56000000000002,7.8801000000001125,9.91030000000002,110.97939622632194
peg,4.724999999999973,-11.165899999999901,3.4375999999999607,65.35360110407991
psa,5.449999999999989,36.30699999999956,-27.99190000000027,316.9072453764694
phm,30.860000000000063,8.786900000000038,2.242399999999961,41.616987377498035
pvh,23.500000000000114,-9.015067999999964,-1.7747000000000668,68.90954643629496
qrvo,-33.19999999999999,-32.17210000000006,-12.224600000000024,114.14817099170361
pwr,13.525000000000006,10.399399999999972,7.7254999999997835,122.51180114659684
qcom,27.70899999999999,11.545400000000072,1.3722000000000207,136.74172354618582
dgx,-1.619999999999692,-12.621800000000022,-4.325700000000211,138.02072601620904
rl,32.38199999999998,12.303899999999985,15.860600000000005,97.38697940454696
rjf,8.594999999999885,10.49709999999996,2.154100000000028,92.66561476233716
rtx,1.0899999999999892,-17.86050000000003,-7.29019999999997,85.52967994117112
o,-3.505000000000031,-11.911699999999946,2.258299999999977,73.27986287989107
reg,-0.840000000000046,-8.45095099999996,0.501849,62.90521198656377
regn,-100.31000000000108,9.004727999998863,-35.035899999999515,679.9951916965604
rf,2.744999999999994,0.11315399999999087,0.7642000000000024,20.91968762148965
rsg,3.8950000000002376,4.067200000000213,4.0298000000000656,130.10585909045355
rmd,-18.110000000000042,33.29087499999969,33.71437500000002,211.00043348278032
rhi,-11.970000000000098,-4.918299999999931,1.7245999999999526,83.39089205194433
rok,71.10500000000039,37.58434199999982,-2.239541999999659,205.1233263093913
rol,5.410000000000032,-5.121299999999962,2.8123999999999647,34.66036906978987
rop,23.409999999999854,-0.2807000000000244,-12.224501000000032,408.2690124327188
rost,-33.0199999999999,-8.604700000000008,7.195199999999971,79.1927466026762
rcl,22.00500000000003,-8.503400000000003,-22.94339999999996,43.44469393902696
spgi,-150.99500000000057,19.93640000000022,48.407899999999984,337.87541182583936
crm,102.84899999999979,-15.0672000000001,-15.420900000000188,172.5169380188151
sbac,-36.84500000000028,-54.575200000000194,14.919099999999787,324.9021994273075
slb,9.944999999999993,-14.262499999999964,-8.559999999999945,45.05097090128302
stx,26.093100000000057,6.087499999999892,-1.1190999999999178,83.02501592157539
see,-8.370000000000033,-6.2880999999999645,5.375999999999962,59.986299871674134
sre,-12.184999999999931,9.697899999999962,-7.811399999999992,77.2430825997962
now,193.699,56.541899999999885,-111.31630000000035,466.16033879319446
shw,41.17999999999981,65.7053000000002,-4.642700000000048,247.7672932156754
spg,6.299999999999983,23.48749999999987,-18.619999999999933,129.3750145243944
swks,32.06489999999992,15.580891999999977,-14.861900000000105,120.77884870331252
sna,-26.48999999999998,11.553700000000106,11.541699999999764,211.75446581517676
so,-1.6299999999999457,5.82210000000012,-3.3804999999998273,72.53512070653214
luv,4.805000000000096,6.412600000000026,9.50149999999995,38.62498603006385
swk,-3.284999999999954,36.69540000000001,11.621399999999909,105.42550458067633
sbux,-44.0817,12.634000000000086,8.439699999999974,74.71412530219942
stt,19.855000000000068,0.6398999999999901,-2.1035000000000394,67.57740443057955
ste,5.029999999999774,-32.57180000000017,-2.2993000000000166,216.13895347752128
syk,74.41999999999996,-4.839099999999831,-27.418299999999817,219.27340279140023
sivb,-417.6780000000003,-124.97050000000075,47.16239900000119,708.7638381607078
syf,10.309999999999956,-0.9795480000000687,0.18419999999998637,35.746205707502014
snps,126.23400000000021,65.77990000000074,-62.55339999999944,309.47083320163296
syy,7.750000000000057,-0.2823999999999671,8.703399999999974,84.0840103610522
tmus,14.950600000000023,23.635285999999823,-4.8956999999997635,130.7253128797287
trow,11.290000000000006,-7.022700000000128,-1.7745000000000744,117.06337393998675
ttwo,53.86600000000006,-3.7228999999999672,0.5392999999999404,119.05435450789003
tpr,13.084999999999948,-6.803099999999997,-3.476099999999988,31.65997997287761
tgt,62.62990000000002,-5.524999999999864,-4.921000000000049,145.4309048886372
tel,15.370000000000005,-7.61189999999992,4.388300000000058,122.69837698930095
tdy,39.27499999999924,15.249899999999627,-11.752900000000523,385.4489527624432
tfx,17.51500000000007,42.57770000000019,26.826400000000575,268.34623157945055
ter,-42.36,-12.655244000000067,2.7890999999999906,105.7960083089379
tsla,28.78660000000052,-68.9962000000003,29.169700000000176,236.76628242423547
txn,19.675999999999988,13.017000000000053,-27.216700000000117,165.70037895048222
txt,-4.760000000000076,4.936200000000028,-1.105300000000021,63.09921066059581
tmo,81.77000000000106,72.27629999999971,17.980299999999602,545.641104474484
tjx,19.91000000000006,-10.0154,-4.8324,60.23671623272324
tsco,16.920000000000073,4.445700000000016,-21.627299999999934,191.92048479118418
tt,26.305000000000007,12.904300000000234,2.3840000000000146,150.57398225302387
tdg,-265.2649999999995,59.16069999999979,-8.525600000000338,571.2043133339308
trv,-3.460000000000008,-6.854899999999958,3.9083999999998014,174.4426518297061
tfc,14.700000000000014,1.3689999999999785,3.0726000000000226,45.41052951200173
twtr,-22.56020000000005,-9.041700000000162,1.919999999999959,64.14469983701815
tyl,94.90999999999963,-38.00382999999994,14.541469999999265,339.4951430187371
tsn,-15.459999999999994,-16.572699999999898,5.893799999999999,87.10281375811347
udr,-4.50499999999996,12.785399999999974,-2.436699999999945,46.12692841021111
ulta,114.21999999999917,-25.974000000000046,10.444799999999702,390.8635934212366
usb,16.58500000000002,-0.5185999999999993,-2.4173000000000258,46.94793932259484
uaa,1.9399999999999968,-2.2135999999999907,-2.2928000000000015,9.259487606105045
ua,1.2349999999999879,0.7643999999999993,-2.1607999999999974,8.887550910891253
unp,-4.105000000000189,-14.676599999999723,12.997200000000277,224.35856179192066
ual,-8.400100000000016,-7.653799999999983,8.662700000000136,39.48226341593409
unh,81.2099999999989,-55.306899999999644,-9.795500000000118,490.1134051366344
ups,87.04489999999987,-32.24829999999989,-31.45550000000017,181.61105674795016
uri,-137.57999999999961,18.401100000000042,18.054599999999823,293.7555871653128
uhs,22.15000000000002,19.825100000000063,-6.163599999999931,113.62837166972606
unm,2.094999999999999,12.488699999999945,-6.947899999999972,34.98927220381318
vlo,-12.309999999999931,-19.5825999999999,-16.0188,126.8010669816075
vtr,-6.34500000000002,13.641099999999966,3.304400000000008,56.38317922994226
vrsn,-86.10000000000011,12.793900000000178,-4.453700000000197,168.90520309419324
vrsk,41.70500000000001,3.663799999999952,17.48479999999995,171.39421902846001
vz,6.094999999999985,-7.464599999999962,-1.3062000000000111,50.75638245086171
vrtx,-68.1349999999994,1.281500000000591,9.501999999999981,261.3591054296418
vfc,-14.609999999999985,-11.724000000000071,-11.98599999999999,36.91919859223965
viac,12.32310000000004,-1.7505000000000024,-0.6413000000000011,42.934642549005794
vtrs,-0.7999999999999936,0.4251000000000076,0.9358000000000093,11.140150528175711
v,-74.71999999999994,15.680100000000294,-7.8215999999999894,219.76236154395474
vnt,-12.889999999999993,-7.162199999999977,-1.8343999999999987,19.77117842010704
vno,-12.215000000000012,-6.776579999999992,3.0846999999999696,29.409205541955608
vmc,32.27999999999989,16.961315000000383,6.066484999999915,159.95553195399262
wrb,6.170000000000066,5.07619999999995,-0.8077999999999577,68.91782671775206
wab,4.769999999999911,-2.3532040000000904,-4.036203999999984,89.50641911288182
wmt,23.399999999999963,-19.81759999999973,33.81219999999992,139.4419170136014
wba,-14.87699999999996,6.9957000000000775,4.012500000000024,39.25352655039603
dis,11.075000000000088,-3.8862999999998635,19.329200000000014,98.5070268973808
wm,-0.9399999999997135,12.517599999999788,-3.719600000000014,159.88631248847688
wat,-10.720000000000255,-10.446299999999724,30.634400000000312,326.94807355254716
wec,11.309999999999917,-18.49780000000007,6.0154,100.80954374747546
wfc,5.914899999999982,2.2153999999999456,2.7619999999999365,43.55050773156522
well,-4.725000000000051,-21.21520000000004,9.32940000000005,86.43548629568883
wst,85.88499999999996,-29.2277,12.510999999999967,301.3612520487524
wdc,-2.796000000000028,-3.100999999999928,0.9816999999999894,48.598475159757456
wu,2.9300000000000246,-2.830999999999996,1.023500000000011,16.472540322794313
wrk,-5.275000000000027,18.533440999999964,-1.2028410000000207,43.792096177206155
wy,3.014999999999958,-7.399099999999972,-3.6491999999999294,37.46147046693972
whr,2.3268999999998528,-25.492200000000025,-3.150499999999994,163.9940772678424
wmb,5.98,-4.585300000000032,3.74399999999995,35.76173283802648
wltw,16.539700000000323,23.250399999999956,-5.579200000000583,222.30628198797413
wynn,-27.605000000000146,1.4590999999999852,-2.2396999999999423,63.916000663675234
xel,-6.613999999999997,-19.155197999999977,-4.087998000000027,71.46900020109967
xlnx,28.882500000000007,-20.43109999999993,-20.708900000000256,130.01969575985348
xyl,-12.690000000000055,26.270899999999997,5.714699999999979,80.17755802144191
yum,-13.734999999999928,14.622099999999932,9.70559999999999,114.73734446285356
zbra,-80.08000000000018,-39.336900000000185,-24.96610000000038,319.3819515578324
zbh,4.590000000000032,9.491700000000037,-3.685100000000091,112.13384819258987
zion,-5.3331000000000195,-6.552000000000021,6.223899999999922,56.340135680985725
zts,34.265000000000015,-30.405200000000008,-12.759499999999889,167.1434061075644
